Feature1,Feature2,Feature3,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature13,Feature16,Feature17,Feature18,Feature19,Feature4_B,Feature4_C,Feature4_D,Feature12_Y,Feature12_Z,Feature14_Category2,Feature14_Category3,Feature15_Option2,Feature15_Option3,Feature15_Option4,Feature20_dog,Feature20_some other,Feature1_Feature2_Interaction
47,0.817790758,0.333204681,0,507.6797004,4.044338635,2.683330655,-1.097777999,7.931700971,2,0,10.03872728,5.096617864,0,Medium,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,38.43616562
64,0.392288617,-1.366043767,0,858,0.495381459,1.671426892,1.804633294,4.936186213,2,1,10.90055106,7.652227602,1,Low,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25.10647148
47,0.884829163,-2.641194902,0,441,0.007038624,7.614265336,0.398089992,4.936186213,1,0,10.03872728,10.93059907,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41.58697065
69,0.720551575,0.331134578,0,212,1.173708613,2.407295508,-3.785889089,4.936186213,4,0,8.404269621,5.006121314,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,49.71805871
47,0.084154312,-1.63379117,0,125,0.496706981,1.77005036,0.589737951,4.936186213,3,0,10.03872728,5.167051136,1,Low,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.955252666
0,0.772124993,-0.064695503,0,867,0.914310039,2.375563376,0.597075269,7.019121746,1,0,10.03872728,12.58542382,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
50,0.822630246,0.59881466,0,829,0.700729703,4.824246132,1.01542728,3.822268634,1,1,8.806016527,8.597832621,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.13151231
36,0.100185111,0.466621962,0,492,0.494245777,1.839664889,0.591902038,4.936186213,8,1,12.32574094,12.28638228,1,High,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.606664
47,0.670248373,2.14353515,0,958,1.752222982,4.407792894,-3.07003089,4.98574382,4,0,11.63625936,12.34278323,1,Medium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31.50167354
48,0.220981034,1.574473642,0,948,1.490624471,4.551382154,2.395077256,4.936186213,6,0,10.03872728,7.503575529,1,High,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10.60708965
93,0.335351729,-1.035376572,0,834,3.401639481,5.429737093,-2.742912767,5.983712224,8,0,8.6743717,9.316739041,0,Low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,31.18771076
47,0.140406847,-1.817191185,0,507.6797004,0.626113135,5.481659472,-0.182368807,4.12924762,11,2,8.869454183,14.09719255,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.599121797
98,-0.456913167,-1.30664331,0,838.1891719,0.382346802,2.725387876,-0.837835424,4.936186213,1,2,10.03872728,11.04409432,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,-44.77749034
47,0.857506464,0.973809041,0,507.6797004,1.470463874,7.195927999,0.441142953,4.936186213,3,0,10.03872728,9.725416881,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,40.30280379
77,0.932882438,0.214872441,0,507.6797004,0.53765037,5.736904226,-4.504194006,8.937210806,1,2,8.877461738,13.36679208,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,71.83194772
47,0.7217726,0.290684416,0,507.6797004,0.052182883,13.59652413,1.266636019,4.936186213,2,1,10.442626,10.46827903,0,Low,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,33.92331219
73,0.164377011,-0.479700723,0,507.6797004,1.431429283,4.193823567,-1.592456182,4.936186213,10,1,7.097795334,11.01245001,1,High,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,11.99952181
47,0.00091292,-0.332683038,0,507.6797004,0.68076361,5.308353484,-0.24719028,6.99359608,8,1,10.03872728,9.515492359,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.042907218
47,0.363467152,-0.851947442,0,331,1.002777872,10.463783,-0.932976467,7.015673755,3,1,10.03872728,13.7474696,1,Medium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,17.08295613
47,0.545313994,0.494456055,0,507.6797004,2.286835042,3.360472204,0.255615446,4.936186213,7,1,13.0366489,13.7580885,1,High,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.62975773
58,0.416963454,0.948169694,0,507.6797004,0.243258387,0.397127834,3.922642975,4.936186213,1,0,10.03872728,10.25206799,1,High,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24.18388036
47,0.667559013,1.145432963,0,413,0.028215688,3.360472204,1.206425111,4.936186213,24,2,7.225601656,6.327436655,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,31.3752736
59,0.278363393,-0.710842652,0,507.6797004,0.090522063,3.117080995,1.936715106,4.936186213,9,0,10.03872728,13.59454538,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16.42344019
2,0.289952643,0.256320796,0,869,0.563018785,2.868696309,1.987047046,9.053050266,4,1,9.542435786,14.35398029,1,High,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.579905285
47,0.006060533,-0.029902407,0,305,0.20363928,3.471011562,3.780227507,4.936186213,2,2,10.03872728,7.754468166,0,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.284845072
62,0.641517297,-1.339849846,0,644,0.897598061,5.732507619,0.630478471,4.936186213,3,0,11.28808919,13.91286717,0,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39.77407243
47,0.845983873,0.522161361,0,507.6797004,1.446137941,3.346811048,0.074504579,4.936186213,2,2,10.03872728,11.30736581,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39.76124205
47,0.916243045,0.152700428,0,507.6797004,1.045437149,0.937268358,-1.87485133,4.936186213,2,0,9.487594888,5.890910466,1,Low,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.06342309
47,0.587156514,0.935846169,1,507.6797004,0.437311434,7.135658832,0.909278522,4.936186213,2,0,9.206716,7.774962985,1,Low,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,27.59635615
47,0.191653135,-0.208703138,0,377,0.553042656,5.632253642,-0.239205012,5.948796581,1,1,6.477755019,11.32556247,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9.007697332
47,0.410321506,-0.820438969,0,507.6797004,0.114883295,3.632365259,-1.098905584,4.936186213,1,0,11.05444874,14.13801453,0,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,19.28511079
47,0.357684351,0.453194415,0,398,1.987745049,0.774842691,0.041142964,4.936186213,2,0,10.03872728,7.387528501,1,High,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,16.81116448
20,0.05729148,-1.081156908,0,507.6797004,1.660630898,5.482857597,0.560587095,4.936186213,9,0,13.88929762,12.40995375,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.145829592
47,0.014082689,-0.54825184,1,507.6797004,0.640647417,6.847147134,1.653836599,7.006499858,1,0,9.576333578,10.07917203,0,High,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.661886397
47,0.310541719,0.05597883,0,194,0.264863584,1.826717916,-0.492749428,4.945146553,4,0,9.407793873,13.7935759,1,High,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14.5954608
27,0.709299488,-0.005837248,0,507.6797004,0.225668063,5.728709564,-1.919830232,4.936186213,4,0,10.03872728,5.906162637,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.15108617
14,0.502449344,-0.610024574,0,1542.976234,3.479286044,2.016865085,-0.52310999,4.936186213,2,0,10.03872728,7.359977759,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7.034290817
41,0.765264584,0.489423629,0,507.6797004,0.08783922,1.273969875,-0.004943787,4.936186213,8,0,14.93893593,12.55894028,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,31.37584794
47,0.875235423,0.685627141,0,507.6797004,4.97102417,3.260462386,2.343034759,4.936186213,10,2,10.03872728,8.71236646,1,Low,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,41.13606489
47,0.948809261,-0.596010877,0,507.6797004,0.070569297,2.784976276,-2.324614114,3.072230025,1,1,7.951002294,10.45883039,1,Medium,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.59403529
47,0.798122024,-0.573750114,0,140,2.840161863,2.442496814,-1.788718611,4.8877065,2,1,7.465379965,12.39368861,0,Low,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37.51173512
47,0.040568114,-0.624742969,0,172,1.859881867,5.739065112,2.060361638,4.936186213,2,1,9.360276612,13.60995447,1,Medium,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.906701353
47,0.968598611,0.905727905,0,109,0.245195217,3.132438715,0.116394424,0.954457737,4,0,12.46442,11.84997117,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.52413471
43,0.314727799,0.747197293,0,507.6797004,1.728324128,9.025267592,-1.555536177,4.936186213,4,0,10.60949727,11.65785869,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,13.53329535
47,0.883796821,-0.479359091,0,283,1.137674381,0.91594482,-0.363159713,4.025361355,6,0,10.03872728,9.698663475,0,Low,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41.5384506
47,0.134412531,-0.805868251,0,507.6797004,0.013669163,4.937826122,-0.755654953,10.17263096,5,0,10.03872728,13.61627172,0,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.317388963
47,0.6556943,-0.922707482,0,244,0.875690744,5.704082912,-0.337128794,6.906887406,11,0,10.03872728,5.939846952,1,Low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30.81763212
47,0.321264734,0.641941302,0,739,0.047346897,4.08079491,-0.025104046,4.936186213,3,0,10.03872728,5.224107882,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15.09944249
47,0.794090342,1.827852072,0,892,0.75318432,7.357365448,0.87566833,1.908770346,1,1,10.94366422,10.27962579,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,37.32224608
54,1.38849939,-0.368300301,0,-94.26043063,0.342758955,4.711265013,-0.060338134,4.936186213,1,1,10.03872728,8.836114831,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,74.97896708
0,0.507945846,-0.331449197,0,507.6797004,0.594298566,2.287984111,-1.68154568,4.936186213,4,0,10.03872728,6.608431045,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
47,0.982058879,2.266259918,0,164,0.366616954,2.147531498,0.597161025,4.936186213,2,0,10.03872728,6.690109976,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,46.15676733
19,0.725624538,-0.490764203,0,507.6797004,0.369893696,5.297578513,-1.109587518,3.005837904,2,1,13.20752883,9.269959449,1,Medium,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,13.78686621
46,0.127095348,-1.918495817,0,507.6797004,0.515291005,0.794061545,1.417918764,4.936186213,2,1,10.03872728,5.669096248,1,Low,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5.846385995
47,0.658217279,0.102551535,0,168,0.282965735,1.507054697,-0.873657651,9.136355262,2,0,14.76120614,10.70281655,0,High,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.93621211
56,0.671396677,0.519619375,1,344,1.164073794,1.033468793,-2.078996287,4.936186213,3,2,9.249988444,8.045849479,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,37.5982139
47,0.825781335,0.892296377,0,459,0.180125288,0.725745957,3.225191913,2.923911871,8,0,10.03872728,11.44947249,1,Medium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,38.81172277
47,0.296731808,-1.124859427,0,415,0.085786714,2.441597528,-1.598587793,3.837407436,1,0,9.001869629,9.739167171,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,13.94639497
30,0.146820325,0.316085566,0,507.6797004,0.047256002,4.457123235,0.07882748,7.03666646,11,0,9.147924305,10.11295926,0,High,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.404609756
47,0.846714525,-1.333242133,1,507.6797004,0.005859338,8.332562903,-0.978430906,4.936186213,6,0,10.31364114,6.043855206,0,Low,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,39.79558269
47,0.364857313,-1.301196426,1,280,0.22561116,2.065256086,1.012417998,4.936186213,11,0,10.03872728,7.994640079,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.14829372
3,0.439274974,-0.293922152,0,790,1.167830144,4.597888779,0.330173504,3.016471092,5,0,14.41530895,7.396905309,0,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.317824921
94,-0.358453681,0.087516361,0,-480.4085667,0.05549629,7.260319887,1.915679444,3.925824274,1,1,9.740631908,5.050107268,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-33.69464602
47,0.458491162,0.149325441,0,507.6797004,2.059255911,5.838071057,0.011102732,4.936186213,1,1,8.976837148,8.432956165,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21.54908462
47,0.081613888,-0.647295671,0,930,1.012517317,8.130783059,-3.597087268,4.936186213,3,0,9.852431147,7.80784765,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.835852738
47,0.661027976,0.301433057,0,925,2.443243016,4.459491925,-1.709490943,4.936186213,4,0,12.54899691,5.637283637,1,Low,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31.06831487
72,0.71677891,0.371058739,0,722,0.024292056,2.438464252,-0.573070992,4.936186213,2,1,7.47042161,12.03826151,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.60808152
47,1.045149808,-0.507526597,0,-493.7528653,1.142936892,5.524155907,1.7733763,4.936186213,1,1,10.34393206,12.51213969,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,49.12204096
95,0.703015153,0.588349316,0,202,4.277222589,0.538675937,-0.589273179,6.842019042,1,1,8.111158369,5.480642362,0,High,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,66.7864395
72,0.396085209,0.524483625,0,550,0.47285211,0.242085992,-0.66481857,4.936186213,1,0,10.82129204,6.475454599,0,Medium,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,28.51813503
47,0.900646871,-0.884440416,0,507.6797004,0.555058968,1.096461617,-0.478596504,8.964239576,5,0,10.03872728,10.61392958,1,High,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42.33040295
66,0.770596582,-1.451588778,0,590,1.67820985,1.851995099,0.361516979,8.033807389,1,1,8.879870566,9.02476968,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,50.85937444
52,0.279309869,0.393670376,0,472,0.476693282,0.360332083,-0.851841383,4.936186213,1,0,10.60109989,5.804530949,0,Low,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.52411317
67,0.4721517,-0.122342054,0,751,1.786493289,3.663729071,-2.494713809,0.934775125,2,1,10.03872728,8.38777429,1,High,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,31.63416393
47,0.722199733,0.501156216,0,507.6797004,0.922198835,1.284014424,-1.215787968,4.936186213,1,1,5.609526828,13.99720609,1,Medium,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,33.94338743
14,0.53417475,1.524112254,0,507.6797004,0.517039486,3.882203248,0.208005141,5.050498285,3,2,10.03872728,5.178183192,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.4784465
47,0.519939793,0.385924686,1,507.6797004,0.157782092,5.850427452,-1.980217202,3.957127413,3,1,10.03872728,14.41691721,1,Low,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.43717028
47,0.842538554,0.877819304,0,590,3.209244291,5.12471331,-0.072853921,4.936186213,7,0,10.75337294,7.130028969,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,39.59931203
67,0.652703132,1.012275022,0,367,0.292345117,1.003373472,-0.778396073,5.034948202,8,1,10.64120973,8.648904673,1,High,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43.73110984
11,0.940471068,0.307773264,0,123,0.249159286,3.659940112,1.5909421,6.035950737,14,0,10.03872728,14.89797551,1,High,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10.34518175
47,0.271586152,-0.706494973,0,996,0.0857868,7.476823883,1.618269381,3.046190271,2,1,10.03872728,7.368416495,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,12.76454915
77,0.099732763,0.347093165,0,863,0.985896064,2.52685683,-2.340069319,4.936186213,9,1,9.286719135,13.71241042,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.679422753
75,1.43057075,-0.635756743,0,51.49351764,0.480897375,1.937947881,1.193604747,4.936186213,24,1,10.03872728,6.359800435,1,Low,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,107.2928062
56,0.189827694,-1.635904627,0,507.6797004,0.135289997,1.359730303,0.553318353,7.976082243,5,0,8.636216405,10.38868005,0,High,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10.63035084
47,0.554198757,-3.072786496,0,762,1.097584695,3.636018493,-2.131901322,2.866708346,14,1,13.21631607,14.16937251,0,High,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26.04734158
24,0.511920609,-0.75908525,0,875,1.216579387,1.257950318,0.032967606,3.979095794,5,0,10.03872728,7.975464708,1,Medium,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12.28609461
47,0.594019728,-1.462575982,0,507.6797004,0.133697046,0.72745612,0.979914689,4.936186213,3,0,10.03872728,5.31499387,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.91892723
21,0.201056529,-1.864708045,0,625,1.734225853,6.725373271,0.641040463,4.099572523,1,1,10.32493115,9.351932601,1,High,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.222187102
25,0.239283382,0.585362572,0,507.6797004,1.632429135,5.690108202,-1.041391662,4.936186213,1,1,10.53276022,5.221000734,1,High,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5.982084556
47,0.056956272,0.327771725,0,661,2.979119694,2.592440456,-1.237545844,4.936186213,6,1,10.03872728,14.3196562,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2.67694477
60,0.025321538,-2.123887793,0,507.6797004,0.121571772,10.4384649,0.544000084,3.953185703,1,2,10.03872728,8.488517588,1,Low,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.519292275
47,0.355450962,0.565443284,0,507.6797004,1.868608818,3.360472204,-2.058496726,3.1493582,5,1,10.03872728,12.76366274,1,Low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,16.70619523
47,0.746314547,1.061774036,0,507.6797004,0.077405452,5.290606544,-0.240669091,8.956366643,3,1,10.03872728,8.200529934,0,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,35.07678372
47,0.700111424,-0.456230624,0,918,2.141367128,1.731828164,-0.138361292,4.824652527,2,1,9.249009055,5.858804562,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,32.90523695
47,0.665310769,-0.525507748,0,507.6797004,0.867808474,2.995582353,-1.246076324,4.936186213,8,0,8.439208666,9.191629274,1,Low,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31.26960615
47,0.021470407,0.2302065,0,412,2.935430401,3.506849756,-2.238571707,2.996470029,7,0,10.03872728,5.085729148,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.009109106
47,0.948520214,-0.326303421,0,507.6797004,0.198516871,1.268957845,2.395039198,4.936186213,4,1,10.03872728,5.521908621,1,High,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,44.58045007
47,0.340397466,0.539121105,0,979,1.478552926,4.626418917,0.125030329,4.936186213,1,0,10.03872728,9.976457718,1,Medium,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.99868092
13,0.434107473,1.182323082,0,507.6797004,0.938715187,6.010888835,-0.239874017,2.848422828,6,1,11.07236826,8.615319623,0,Medium,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5.643397145
71,0.801253266,1.218587855,0,321,1.110339907,1.716067526,-4.030964978,5.039920164,3,2,10.03872728,7.807619763,1,Medium,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,56.88898191
47,0.091529596,-0.405457936,0,0,0.500473162,1.699661408,-0.525218344,4.936186213,4,0,7.130252917,13.24559179,1,Medium,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.301890995
24,0.176852586,-1.407292435,0,23,0.197779919,1.048612879,0.217334026,4.936186213,6,0,11.10672704,10.08069636,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4.244462075
79,0.325611953,1.091064198,0,507.6797004,5.75782504,5.15267062,-0.177341453,5.102629599,3,0,9.384338595,6.539434976,1,Low,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.72334427
47,0.843385865,-0.864393625,0,507.6797004,1.778554098,1.126033677,0.746870615,5.897392227,7,0,11.76825409,11.49076379,1,Medium,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,39.63913568
